id,city,lat,lng,country,capital
17178,Steyr,48.0333,14.4167,Austria,0
17179,Benenitra,-23.4522,45.0781,Madagascar,
17180,Caraga,7.3283,126.5658,Philippines,
17181,Salcedo,19.378,-70.418,Dominican Republic,0
17182,Pirna,50.9622,13.9403,Germany,0
17183,Isfisor,40.2433,69.7447,Tajikistan,
17184,Solan,30.905,77.097,India,
17185,Shengang,24.1648,120.4886,Taiwan,
17186,Shankarpur Khawās,25.2016,87.1496,India,
17187,Mettmann,51.25,6.9667,Germany,0
17188,Lloret de Mar,41.7,2.8333,Spain,
17189,Plasencia,40.0275,-6.0908,Spain,
17190,Asamankese,5.8667,-0.6667,Ghana,
17191,Streamwood,42.0209,-88.1779,United States,
17192,Tafí Viejo,-26.7333,-65.2667,Argentina,0
17193,Santo Antônio,-29.8178,-50.52,Brazil,
17194,Yomra,40.9667,39.9,Turkey,0
17195,Arucas,28.1184,-15.5232,Spain,
17196,Quincy,39.9336,-91.3799,United States,
17197,Ţabas,33.5958,56.9244,Iran,0
17198,Khāchrod,23.4232,75.2819,India,
17199,Alicia,7.506,122.9412,Philippines,
17200,Xonqa,41.4742,60.7822,Uzbekistan,0
17201,Manay,7.2108,126.5328,Philippines,
17202,Rāni,25.5564,85.9021,India,
17203,La Chaux-de-Fonds,47.1013,6.825,Switzerland,0
17204,Socorro,-22.5908,-46.5289,Brazil,
17205,Novodvinsk,64.4167,40.8333,Russia,
17206,Rosário,-2.9339,-44.235,Brazil,
17207,Ramallah,31.9,35.2,West Bank,
17208,Charaut,26.5322,85.7942,India,
17209,Valrico,27.9193,-82.2293,United States,
17210,Joué-lés-Tours,47.3514,0.6625,France,
17211,Marratxi,39.6421,2.7527,Spain,
17212,Arcos,-20.2914,-45.5397,Brazil,
17213,Villa del Carbón,19.7272,-99.5417,Mexico,0
17214,Seram,17.183,77.283,India,
17215,Takikawa,43.5578,141.9104,Japan,
17216,Stirling,56.1166,-3.9369,United Kingdom,
17217,Indian Trail,35.0699,-80.6452,United States,
17218,Stendal,52.6,11.85,Germany,0
17219,Tianchang,37.9981,114.0156,China,
17220,Sanjiang,24.7265,112.2884,China,0
17221,Xiushui,24.0356,120.5037,Taiwan,
17222,Oneşti,46.2586,26.7692,Romania,
17223,Farīmān,35.7069,59.85,Iran,0
17224,Vetapālem,15.78,80.32,India,
17225,Trofa,41.3374,-8.5596,Portugal,0
17226,Yangfang,40.5723,115.0301,China,
17227,San José de Ocoa,18.55,-70.5,Dominican Republic,0
17228,Gradačac,44.8789,18.4258,Bosnia and Herzegovina,0
17229,Mitsuke,37.5316,138.9127,Japan,
17230,Pokrov,47.6533,34.0842,Ukraine,
17231,Narón,43.55,-8.15,Spain,
17232,Oliveira,-20.6958,-44.8269,Brazil,
17233,San Juan del Cesar,10.7667,-73,Colombia,0
17234,Benjamin Constant,-4.3755,-70.0318,Brazil,
17235,Damulog,7.4853,124.9411,Philippines,
17236,Niutuo,39.2618,116.3421,China,
17237,Hobbs,32.7281,-103.16,United States,
17238,Doğanşehir,38.0958,37.8792,Turkey,0
17239,Tlalixcoyan,18.8031,-96.0611,Mexico,0
17240,Presidente Venceslau,-21.8761,-51.8439,Brazil,
17241,Santa Maria da Boa Vista,-8.8089,-39.825,Brazil,
17242,Çiftlikköy,40.6603,29.3236,Turkey,0
17243,Sayansk,54.1167,102.1667,Russia,
17244,Abinsk,44.8667,38.15,Russia,0
17245,Parral,-36.15,-71.8333,Chile,
17246,Rusape,-18.5367,32.1247,Zimbabwe,
17247,Tonbridge,51.1987,0.2764,United Kingdom,
17248,Tangpingcun,22.0292,111.9346,China,
17249,Cape Girardeau,37.3109,-89.5597,United States,
17250,Eccles,53.4824,-2.339,United Kingdom,
17251,Oviedo,28.658,-81.1872,United States,
17252,Tāki,22.59,88.92,India,
17253,Whanganui,-39.9325,175.0519,New Zealand,
17254,Axochiapan,18.5,-98.75,Mexico,0
17255,Sirohi,24.885,72.8625,India,
17256,Sual,16.0661,120.0958,Philippines,
17257,Teboulba,35.67,10.9,Tunisia,
17258,Pehowa,29.98,76.58,India,
17259,Draa el Mizan,36.5333,3.8333,Algeria,
17260,Canela,-29.3658,-50.8158,Brazil,
17261,Abrantes,39.4633,-8.1975,Portugal,0
17262,Moanda,-1.5667,13.2,Gabon,
17263,Sopot,54.45,18.5667,Poland,0
17264,Apan,19.7,-98.4333,Mexico,0
17265,Puerto Berrío,6.49,-74.4025,Colombia,0
17266,San Dionisio,11.2711,123.0948,Philippines,
17267,Shibata,38.0566,140.7658,Japan,
17268,Tamba-Sasayama,35.0725,135.2219,Japan,
17269,Shijiazhuangnan,37.9383,114.4453,China,
17270,Warren,41.239,-80.8174,United States,
17271,São Francisco do Conde,-12.6278,-38.68,Brazil,
17272,Mapandan,16.026,120.454,Philippines,
17273,Rosário do Sul,-30.2578,-54.9139,Brazil,
17274,Cacuso,-8.2333,15.35,Angola,
17275,Marcos Paz,-34.7667,-58.8333,Argentina,0
17276,Køge,55.4561,12.1797,Denmark,0
17277,Oraiókastro,40.7333,22.9167,Greece,0
17278,Cabugao,17.7947,120.4556,Philippines,
17279,Tarazá,7.5881,-75.4028,Colombia,0
17280,Kirkkonummi,60.1167,24.4167,Finland,0
17281,Betamcherla,15.4667,78.1667,India,
17282,Thakraha,26.7419,84.2562,India,
17283,Sikandra Rao,27.7,78.4,India,
17284,Plant City,28.014,-82.1201,United States,
17285,Sandino,22.0803,-84.206,Cuba,
17286,Higashimatsushima,38.4263,141.2104,Japan,
17287,Sidi Bibi,30.2333,-9.5333,Morocco,
17288,Basista,15.8524,120.3976,Philippines,
17289,Ilmenau,50.6839,10.9194,Germany,
17290,Ospino,9.3,-69.45,Venezuela,0
17291,Amla,21.9248,78.1279,India,
17292,Szczecinek,53.7167,16.6833,Poland,0
17293,San Raimundo,14.7647,-90.5956,Guatemala,0
17294,Sungandiancun,36.2221,115.3246,China,
17295,Yelizovo,53.1833,158.3833,Russia,
17296,Brasschaat,51.2931,4.4894,Belgium,
17297,Waregem,50.8811,3.4001,Belgium,
17298,Penumūr,13.3667,79.1833,India,
17299,Caluya,11.932,121.548,Philippines,
17300,Salinas,-16.1185,-42.174,Brazil,
17301,Cayambe,0.0439,-78.1561,Ecuador,
17302,Birmitrapur,22.4,84.7667,India,
17303,Urbana,40.1107,-88.1973,United States,
17304,Manggar,-2.89,108.27,Indonesia,0
17305,Jacarèzinho,-23.1608,-49.9689,Brazil,
17306,Tuntum,-5.2578,-44.6489,Brazil,
17307,Dubbo,-32.2569,148.6011,Australia,
17308,Androka,-25.1167,44.45,Madagascar,
17309,Dwārka,22.2403,68.9686,India,
17310,José María Morelos,19.75,-88.7,Mexico,0
17311,Xiwanzi,40.9717,115.2737,China,0
17312,Baikonur,45.6167,63.3167,Kazakhstan,
17313,San Fernando,13.5661,123.1422,Philippines,
17314,Changchunpu,27.2388,105.185,China,
17315,Colinas,-6.0258,-44.2489,Brazil,
17316,Sama,43.3,-5.6833,Spain,
17317,São Mateus do Maranhão,-4.04,-44.47,Brazil,
17318,Olive Branch,34.961,-89.8469,United States,
17319,Al Mālikīyah,37.1667,42.1333,Syria,0
17320,Santa Helena,-2.2308,-45.3,Brazil,
17321,Ílhavo,40.6,-8.6667,Portugal,0
17322,Susurluk,39.9139,28.1603,Turkey,0
17323,Wesseling,50.8167,6.9667,Germany,
17324,Ambatomainty,-17.6833,48.2167,Madagascar,
17325,Kachkanar,58.7,59.4833,Russia,
17326,Gabaldon,15.4506,121.3378,Philippines,
17327,Souma,36.5183,2.9053,Algeria,
17328,Gorinchem,51.8306,4.9742,Netherlands,0
17329,Severna Park,39.087,-76.5687,United States,
17330,Wheeling,42.1308,-87.924,United States,
17331,Landgraaf,50.9083,6.0297,Netherlands,0
17332,Nuevitas,21.5403,-77.2644,Cuba,
17333,Bougara,36.5333,3.0833,Algeria,
17334,Mehidpur,23.4888,75.658,India,
17335,Roy,41.1714,-112.0485,United States,
17336,Penfield,43.1602,-77.4483,United States,
17337,Toumodi,6.552,-5.019,Côte d'Ivoire,0
17338,Bangar,16.9,120.4167,Philippines,
17339,Issaquah,47.5439,-122.0471,United States,
17340,Inashiki,35.9565,140.3239,Japan,
17341,Kurchatov,51.6667,35.65,Russia,
17342,Pala Oua,9.35,14.9667,Chad,
17343,Rtishchevo,52.2667,43.7667,Russia,
17344,Los Palacios y Villafranca,37.1625,-5.9242,Spain,
17345,Ancud,-41.8667,-73.8333,Chile,
17346,Margosatubig,7.5783,123.1659,Philippines,
17347,Valencia,9.2833,123.25,Philippines,
17348,Yoshinogawa,34.0631,134.3614,Japan,
17349,Dibaya-Lubwe,-4.15,19.8667,Congo (Kinshasa),
17350,Itabaianinha,-11.2739,-37.79,Brazil,
17351,Samal,14.7678,120.5431,Philippines,
17352,Kadiyam,16.9167,81.8333,India,
17353,Vasylkiv,50.1775,30.3217,Ukraine,
17354,Buchireddipālem,14.538,79.875,India,
17355,Umi,33.5675,130.5111,Japan,
17356,Westerville,40.1241,-82.921,United States,
17357,Hitachiomiya,36.5425,140.4109,Japan,
17358,Tshela,-4.9667,12.9333,Congo (Kinshasa),
17359,Dubno,50.3931,25.735,Ukraine,0
17360,Galeana,24.8333,-100.0667,Mexico,0
17361,Akçakoca,41.0833,31.1167,Turkey,0
17362,Khairtal,27.8346,76.6388,India,
17363,Teijlingen,52.215,4.5103,Netherlands,
17364,Grants Pass,42.4333,-123.3317,United States,
17365,Bitterfeld,51.6167,12.3167,Germany,
17366,Marinha Grande,39.75,-8.9333,Portugal,0
17367,Ōmagari,39.4531,140.4754,Japan,
17368,Sakuragawa,36.3273,140.0906,Japan,
17369,Haverstraw,41.2055,-74.0384,United States,
17370,Taşköprü,41.5097,34.2142,Turkey,0
17371,Altos,-5.0389,-42.4608,Brazil,
17372,Lluchmayor,39.49,2.8898,Spain,
17373,Skelmersdale,53.55,-2.776,United Kingdom,
17374,Campina Grande do Sul,-25.3058,-49.055,Brazil,
17375,Bautzen,51.1814,14.4242,Germany,0
17376,Veghel,51.6167,5.55,Netherlands,0
17377,Mission,49.1337,-122.3112,Canada,
17378,Huzūrābād,18.2,79.42,India,
17379,Ibusuki,31.2528,130.6331,Japan,
17380,Pervomaisk,48.6297,38.5619,Ukraine,
17381,Rājula,21.05,71.43,India,
17382,Sarikishty,38.4667,68.7,Tajikistan,
17383,Dabola,10.75,-11.1167,Guinea,0
17384,Tuusula,60.4333,25.05,Finland,0
17385,Fürstenfeldbruck,48.1778,11.2556,Germany,0
17386,Yako,12.9667,-2.2667,Burkina Faso,0
17387,Lynnwood,47.8284,-122.3033,United States,
17388,Calexico,32.6849,-115.4944,United States,
17389,Cajibío,2.6333,-76.6333,Colombia,0
17390,Gujō,35.7486,136.9643,Japan,
17391,Aborlan,9.4386,118.5481,Philippines,
17392,Los Palacios,22.5822,-83.2489,Cuba,0
17393,Olutanga,7.3106,122.8464,Philippines,
17394,Simão Dias,-10.7378,-37.8108,Brazil,
17395,Nishiwaki,34.9903,134.9722,Japan,
17396,Jamindan,11.4094,122.5103,Philippines,
17397,Maasin,10.8833,122.4333,Philippines,
17398,Naushahro Firoz,26.8422,68.1228,Pakistan,0
17399,Real,14.6667,121.6,Philippines,
17400,Dzhankoi,45.7086,34.3933,Ukraine,0
17401,Barbacoas,1.6717,-78.1397,Colombia,0
17402,Alingsås,57.93,12.5331,Sweden,0
17403,Sibaté,4.4908,-74.2594,Colombia,0
17404,Braintree,42.2039,-71.0022,United States,
17405,Buug,7.7286,123.0608,Philippines,
17406,Mamun,32.2824,75.6983,India,
17407,San Andres,13.5961,124.0992,Philippines,
17408,Champerico,14.293,-91.914,Guatemala,0
17409,Royal Palm Beach,26.7038,-80.2241,United States,
17410,Mechelen-aan-de-Maas,50.9967,5.7025,Belgium,
17411,Great Yarmouth,52.606,1.729,United Kingdom,
17412,Nové Zámky,47.9856,18.1578,Slovakia,0
17413,Tōkai,36.473,140.5661,Japan,
17414,Groton,41.3598,-72.0293,United States,
17415,Königs Wusterhausen,52.2917,13.625,Germany,
17416,Metlaoui,34.3333,8.4,Tunisia,
17417,Land O' Lakes,28.2075,-82.4476,United States,
17418,Misawa,40.6831,141.3691,Japan,
17419,Vangaindrano,-23.35,47.6,Madagascar,
17420,La Unión,14.9667,-89.2833,Guatemala,0
17421,San José de Las Matas,19.33,-70.93,Dominican Republic,
17422,Ábrego,8,-73.2,Colombia,0
17423,Mariinsk,56.2,87.7833,Russia,
17424,Bayan,36.1148,102.2476,China,
17425,Xiaguanying,35.9427,104.1717,China,
17426,Guariba,-21.36,-48.2283,Brazil,
17427,Az̧ Z̧āhirīyah,31.4078,34.9722,West Bank,
17428,Alderetes,-26.8167,-65.1333,Argentina,
17429,Bettendorf,41.5657,-90.4765,United States,
17430,Krasnoufimsk,56.6167,57.7722,Russia,
17431,Muaná,-1.5278,-49.2169,Brazil,
17432,Nindirí,12.0031,-86.1178,Nicaragua,0
17433,Darāw,24.4,32.9167,Egypt,
17434,San Felipe Orizatlán,21.1719,-98.6064,Mexico,
17435,Pacifica,37.6113,-122.4782,United States,
17436,Nigel,-26.4203,28.4683,South Africa,
17437,Lanyi,38.7048,111.5601,China,0
17438,Żary,51.6333,15.1333,Poland,0
17439,Cottage Grove,44.8161,-92.9274,United States,
17440,Uryupinsk,50.8,42.0167,Russia,
17441,Yuzhnoukrainsk,47.8217,31.175,Ukraine,0
17442,Monan,38.2621,115.9504,China,
17443,Phulbāni,20.47,84.23,India,
17444,Boa Esperança,-21.09,-45.5658,Brazil,
17445,Falāvarjān,32.5553,51.5097,Iran,0
17446,Gomoh,23.8735,86.1516,India,
17447,Dubrājpur,23.8,87.38,India,
17448,Patnongon,10.9142,121.9947,Philippines,
17449,Minas,21.4894,-77.605,Cuba,0
17450,Kardítsa,39.3667,21.9167,Greece,0
17451,Khalkhāl,37.6272,48.53,Iran,0
17452,Kakching,24.6085,94.0029,India,
17453,Caibarién,22.5158,-79.4722,Cuba,0
17454,Jarosław,50.0186,22.6797,Poland,0
17455,Konakovo,56.7,36.75,Russia,
17456,Siyang,27.2116,108.7463,China,0
17457,Itiúba,-10.6908,-39.8528,Brazil,
17458,Américo Brasiliense,-21.7361,-48.1114,Brazil,
17459,Backnang,48.9464,9.4306,Germany,
17460,Clovis,34.4376,-103.1923,United States,
17461,Vestavia Hills,33.4518,-86.7437,United States,
17462,Borbon,10.8333,124,Philippines,
17463,Santo Domingo,13.235,123.7769,Philippines,
17464,Ventanas,-1.45,-79.47,Ecuador,
17465,Barru,-4.3587,119.6399,Indonesia,0
17466,Villenave-d’Ornon,44.7806,-0.5658,France,
17467,Várzea Alegre,-6.7889,-39.2958,Brazil,
17468,Holyoke,42.2125,-72.6411,United States,
17469,Yanqi,42.0586,86.5683,China,0
17470,Villagarcía de Arosa,42.5977,-8.7632,Spain,
17471,Coto Brus,8.889,-82.9092,Costa Rica,
17472,Evans,33.5619,-82.1351,United States,
17473,Curuçá,-0.7339,-47.855,Brazil,
17474,Kamp-Lintfort,51.5,6.5333,Germany,
17475,Genç,38.75,40.556,Turkey,0
17476,Chacabuco,-34.6333,-60.4667,Argentina,0
17477,Nakhyaungcharīpāra,21.4167,92.1833,Bangladesh,
17478,Antsohihy,-14.8762,47.9834,Madagascar,0
17479,San Jacinto de Buena Fe,-0.8986,-79.4889,Ecuador,
17480,Hanumānnagar,26.5394,86.7483,Nepal,
17481,Tayasan,9.9167,123.15,Philippines,
17482,Venlo,51.3667,6.1667,Netherlands,0
17483,Port Talbot,51.5906,-3.7986,United Kingdom,
17484,Kaka,37.35,59.6,Turkmenistan,
17485,Ibara,34.6,133.4667,Japan,
17486,Laur,15.5797,121.1864,Philippines,
17487,Usinsk,66,57.5333,Russia,
17488,Sharypovo,55.5333,89.2,Russia,
17489,Atamyrat,37.8531,65.2369,Turkmenistan,
17490,Alekseyevka,50.6333,38.7,Russia,
17491,Bol’shoy Kamen’,43.1167,132.35,Russia,
17492,Gūdārah,34.8169,69.0878,Afghanistan,
17493,Moncada,41.4867,2.1879,Spain,
17494,Dom Pedrito,-30.9828,-54.6728,Brazil,
17495,Torre-Pacheco,37.7333,-0.95,Spain,
17496,Navgilem,40.1333,70.65,Tajikistan,
17497,Şarkışla,39.35,36.4,Turkey,0
17498,Katsuragi,34.4833,135.7333,Japan,
17499,Sabang,5.8942,95.3192,Indonesia,
17500,Grimbergen,50.9333,4.3833,Belgium,
17501,Krasnyy Sulin,47.8833,40.1,Russia,0
17502,Jagdīspur,25.4674,84.4204,India,
17503,Pathanāmthitta,9.2648,76.787,India,
17504,Lyudinovo,53.8667,34.4333,Russia,
17505,Apache Junction,33.3985,-111.535,United States,
17506,Goribidnūr,13.6111,77.5167,India,
17507,Pitangueiras,-21.0094,-48.2217,Brazil,
17508,Maule,-35.5333,-71.7,Chile,
17509,Zavolzhye,56.65,43.4,Russia,
17510,Shrewsbury,42.2842,-71.7154,United States,
17511,Pen,18.75,73.08,India,
17512,Tāsgaon,17.03,74.6,India,
17513,Gampola,7.1647,80.5767,Sri Lanka,
17514,Dicle,38.375,40.0733,Turkey,0
17515,Bahādurganj,26.2617,87.8244,India,
17516,Barrancas,11,-72.75,Colombia,0
17517,Bat Khela,34.62,71.97,Pakistan,
17518,Taounate,34.5358,-4.64,Morocco,
17519,Cheyyār,12.662,79.5435,India,
17520,Orange,-33.2833,149.1,Australia,
17521,Su’ao,24.6,121.85,Taiwan,
17522,Anosiala,-18.7833,47.4167,Madagascar,
17523,Menomonee Falls,43.1487,-88.1227,United States,
17524,Phenix City,32.4585,-85.0253,United States,
17525,Dengtangcun,23.6821,116.5259,China,
17526,Papenburg,53.0667,7.4,Germany,
17527,Bagabag,16.6044,121.2521,Philippines,
17528,Savelugu,9.6167,-0.8333,Ghana,
17529,Luna,16.85,120.3833,Philippines,
17530,Guayacanes,18.4533,-69.45,Dominican Republic,
17531,Xinpo,21.6645,110.8911,China,
17532,Sitalkuchi,26.1697,89.1914,India,
17533,San Juan Cancuc,16.9333,-92.3833,Mexico,0
17534,Post Falls,47.7213,-116.9384,United States,
17535,Izobil’nyy,45.3667,41.7167,Russia,
17536,Xinqiao,39.2694,116.0797,China,
17537,Goes,51.5,3.8833,Netherlands,0
17538,Raalte,52.3833,6.2667,Netherlands,0
17539,La Vergne,36.02,-86.5586,United States,
17540,Oleiros,43.3333,-8.3166,Spain,
17541,Vaudreuil-Dorion,45.4,-74.0333,Canada,
17542,Sampués,9.1833,-75.3833,Colombia,0
17543,Rūdsar,37.1375,50.2881,Iran,0
17544,Visconde do Rio Branco,-21.0103,-42.8406,Brazil,
17545,Boryslav,49.2881,23.4267,Ukraine,
17546,Clifton Park,42.8587,-73.8242,United States,
17547,Parkland,47.1417,-122.4376,United States,
17548,Yamen,22.3017,113.051,China,
17549,Uster,47.35,8.7167,Switzerland,0
17550,Yuzhnouralsk,54.45,61.25,Russia,
17551,San Andres,13.3231,122.6761,Philippines,
17552,Dālkola,25.8758,87.8401,India,
17553,Masamba,-2.5531,120.3275,Indonesia,0
17554,Mount Juliet,36.199,-86.5115,United States,
17555,San Pédro Jocopilas,15.0953,-91.1508,Guatemala,0
17556,Güira de Melena,22.8019,-82.5047,Cuba,0
17557,Hot Springs,34.4892,-93.0501,United States,
17558,Les Abricots,18.6333,-74.3,Haiti,
17559,Aristóbulo del Valle,-27.1167,-54.9167,Argentina,
17560,Amambaí,-23.1039,-55.2258,Brazil,
17561,Qaratog,38.55,68.2833,Tajikistan,
17562,Coondapoor,13.6313,74.6902,India,
17563,Hajīn,34.6894,40.8308,Syria,0
17564,Winter Springs,28.6889,-81.2703,United States,
17565,Mixquiahuala de Juarez,20.2311,-99.2131,Mexico,
17566,Andkhōy,36.95,65.1167,Afghanistan,0
17567,Catende,-8.6669,-35.7169,Brazil,
17568,Monrovia,34.165,-117.9921,United States,
17569,Bom Jardim,-7.7958,-35.5869,Brazil,
17570,Luuk,5.9676,121.3133,Philippines,
17571,Haugesund,59.4464,5.2983,Norway,0
17572,Obala,4.1667,11.5333,Cameroon,
17573,Olot,42.1822,2.489,Spain,
17574,Mullaittivu,9.2833,80.8,Sri Lanka,
17575,Prattville,32.4597,-86.4573,United States,
17576,Ohangaron,40.9061,69.6444,Uzbekistan,
17577,Greven,52.0917,7.6083,Germany,
17578,Argun,43.2944,45.8839,Russia,
17579,Kapiri Mposhi,-13.9772,28.6847,Zambia,
17580,Tunduma,-9.3,32.7667,Tanzania,
17581,Gaspar Hernández,19.62,-70.28,Dominican Republic,
17582,Sanchahe,36.378,106.0869,China,
17583,Srīnagar,30.22,78.78,India,
17584,Carpentersville,42.1227,-88.2896,United States,
17585,Ichchāpuram,19.12,84.7,India,
17586,Amarante do Maranhão,-5.5669,-46.7419,Brazil,
17587,Santiago,25.4333,-100.1333,Mexico,0
17588,Sighetu Marmaţiei,47.9286,23.8925,Romania,
17589,Sītākund,22.62,91.66,Bangladesh,
17590,Puri,-7.6833,15.6,Angola,
17591,Česká Lípa,50.6886,14.5386,Czechia,
17592,West Fargo,46.8573,-96.9057,United States,
17593,Shakhtīnsk,49.71,72.5872,Kazakhstan,
17594,Basavana Bāgevādi,16.5728,75.9725,India,
17595,Akhtubinsk,48.2833,46.1667,Russia,
17596,East Point,33.6696,-84.4701,United States,
17597,Amargosa,-13.03,-39.605,Brazil,
17598,Ipueiras,-4.5419,-40.7189,Brazil,
17599,Spišská Nová Ves,48.9439,20.5675,Slovakia,0
17600,Kehl,48.5667,7.8167,Germany,
17601,Dibulla,11.2667,-73.3,Colombia,0
17602,Tupelo,34.2692,-88.7318,United States,
17603,Rosenberg,29.5456,-95.8223,United States,
17604,Peachtree City,33.3942,-84.571,United States,
17605,Santa Rita do Sapucaí,-22.2519,-45.7028,Brazil,
17606,Thāna Bhawan,29.5833,77.4167,India,
17607,Ma‘arratmişrīn,36,36.6667,Syria,0
17608,Mahanoro,-19.9,48.8,Madagascar,
17609,La Quinta,33.6536,-116.2785,United States,
17610,Sunbury,-37.5811,144.7139,Australia,
17611,Patía,2.1667,-77.0833,Colombia,
17612,Mabuhay,7.4176,122.837,Philippines,
17613,Lampa,-33.2833,-70.9,Chile,
17614,Malavalli,12.38,77.08,India,
17615,Guaraciaba do Norte,-4.1669,-40.7478,Brazil,
17616,Emirdağ,39.0167,31.15,Turkey,0
17617,Al Qaryatayn,34.2283,37.2406,Syria,0
17618,Rāwatbhāta,24.93,75.58,India,
17619,Marantao,7.95,124.233,Philippines,
17620,Jalapa,17.7,-92.8,Mexico,0
17621,Dajiecun,36.2965,115.2071,China,
17622,San Marcelino,14.9742,120.1573,Philippines,
17623,Esperantina,-3.9019,-42.2339,Brazil,
17624,Malmesbury,-33.45,18.7333,South Africa,
17625,Santiago Sacatepéquez,14.653,-90.6524,Guatemala,0
17626,Hatta,24.1341,79.6012,India,
17627,Curitibanos,-27.2828,-50.5839,Brazil,
17628,Geraldton,-28.7744,114.6089,Australia,
17629,Afuá,-0.1569,-50.3869,Brazil,
17630,Sārangpur,23.57,76.47,India,
17631,Trou du Nord,19.6333,-72.0167,Haiti,
17632,Matina,10.0099,-83.3096,Costa Rica,
17633,Mechanicsville,37.6263,-77.3561,United States,
17634,Tambulig,8.07,123.5372,Philippines,
17635,Daiyue,39.5284,112.8056,China,0
17636,Yolöten,37.3,62.35,Turkmenistan,
17637,Uchaly,54.3167,59.3833,Russia,
17638,Villa González,19.5333,-70.7833,Dominican Republic,
17639,Galloway,39.4914,-74.4803,United States,
17640,Nalayh,47.7725,107.2536,Mongolia,
17641,Baocheng,18.6431,109.6994,China,0
17642,Kalbā,25.0742,56.3553,United Arab Emirates,
17643,Granadero Baigorria,-32.85,-60.7,Argentina,
17644,Sun City,33.6165,-112.2819,United States,
17645,Bamendjou,5.4,10.3167,Cameroon,
17646,Houghton le Spring,54.841,-1.468,United Kingdom,
17647,Kahrīzak,35.5175,51.3597,Iran,
17648,São Gonçalo dos Campos,-12.4328,-38.9669,Brazil,
17649,Mahē,11.7011,75.5367,India,
17650,Magallanes,12.8283,123.8344,Philippines,
17651,Bonito,-8.47,-35.7289,Brazil,
17652,Kalinkavichy,52.125,29.3333,Belarus,0
17653,Oras,12.1414,125.4392,Philippines,
17654,San Antonio,14.9486,120.0864,Philippines,
17655,Porteirinha,-15.7428,-43.0278,Brazil,
17656,Lahār,26.194,78.9414,India,
17657,Greenfield,42.9619,-88.0052,United States,
17658,Kanigiri,15.4,79.5167,India,
17659,Rio Pardo,-29.99,-52.3778,Brazil,
17660,Esplanada,-11.7958,-37.945,Brazil,
17661,Bantay,17.5839,120.3908,Philippines,
17662,Bayur,-0.261,100.222,Indonesia,
17663,Igarapé-Açu,-1.1269,-47.6178,Brazil,
17664,Salinópolis,-0.6289,-47.3558,Brazil,
17665,Morsi,21.318,78.0095,India,
17666,Bouznika,33.7897,-7.1575,Morocco,
17667,Risalpur Cantonment,34.0049,71.9989,Pakistan,
17668,Jelilyüzi,43.9749,81.5328,China,
17669,São Fidélis,-21.6458,-41.7469,Brazil,
17670,Wangsicun,37.9975,116.9238,China,
17671,Al Hāshimīyah,32.3664,44.6581,Iraq,0
17672,Paraty,-23.2194,-44.7147,Brazil,
17673,Knurów,50.2167,18.6833,Poland,
17674,Progreso,21.28,-89.67,Mexico,0
17675,Frolovo,49.7667,43.6667,Russia,
17676,Oleśnica,51.2,17.3833,Poland,0
17677,Alapayevsk,57.85,61.7,Russia,
17678,El Bordo,2.1142,-76.9831,Colombia,0
17679,Owasso,36.2878,-95.8311,United States,
17680,Bindki,26.03,80.6,India,
17681,Aliança,-7.6028,-35.2308,Brazil,
17682,Shiji,22.2198,112.8531,China,
17683,Tosno,59.55,30.9,Russia,
17684,Liwonde,-15.0667,35.2333,Malawi,
17685,Portage,41.5856,-87.1797,United States,
17686,Kishmat Dhanbāri,24.6167,90.025,Bangladesh,
17687,Ratia,29.6833,75.575,India,
17688,Fengguangcun,23.9062,116.6984,China,
17689,Chanderi,24.72,78.13,India,
17690,Dalnegorsk,44.55,135.5833,Russia,
17691,Maibara,35.3167,136.2833,Japan,
17692,Itarema,-2.92,-39.915,Brazil,
17693,Pedro II,-4.4338,-41.4534,Brazil,
17694,Rock Island,41.4699,-90.5827,United States,
17695,Mankayan,16.8567,120.7933,Philippines,
17696,Rafiganj,24.82,84.65,India,
